Consumo,TCO,TCS,TIN,TMT,TPR,TRE,TREH,total_general
7613,1,0,0,0,0,0,0,1
7625,1,0,0,0,0,0,0,1
7632,0,0,1,0,0,0,0,1
7640,3,0,0,0,0,0,0,3
7647,1,0,0,0,0,0,0,1
7648,1,0,0,0,0,0,0,1
7652,0,1,0,0,0,0,0,1
7655,1,0,0,0,0,0,0,1
7673,1,0,0,0,0,0,0,1
7677,1,0,0,0,0,0,0,1
7678,1,1,0,0,0,0,0,2
7680,5,0,0,0,0,0,0,5
7685,1,0,0,0,0,0,0,1
7689,1,0,0,0,0,0,0,1
7696,0,0,0,0,0,1,0,1
7698,1,0,0,0,0,0,0,1
7702,2,0,0,0,0,0,0,2
7705,1,0,0,0,0,0,0,1
7719,0,0,0,0,0,1,0,1
7720,3,0,0,0,0,1,0,4
7723,1,0,0,0,0,0,0,1
7724,1,0,0,0,0,0,0,1
7740,0,0,1,0,0,0,0,1
7742,1,0,0,0,0,0,0,1
7747,1,0,0,0,0,0,0,1
7750,0,0,1,0,0,0,0,1
7752,1,0,0,0,0,0,0,1
7758,1,0,0,0,0,0,0,1
7760,3,0,0,0,0,0,0,3
7772,1,0,0,0,0,0,0,1
7778,1,0,0,0,0,0,0,1
7785,1,0,0,0,0,0,0,1
7786,2,0,0,0,0,0,0,2
7795,1,0,0,0,0,0,0,1
7800,3,1,1,0,0,0,0,5
7801,1,0,0,0,0,0,0,1
7802,1,0,0,0,0,0,0,1
7808,1,0,0,0,0,0,0,1
7815,1,0,0,0,0,0,0,1
7819,1,0,0,0,0,0,0,1
7831,1,0,0,0,0,0,0,1
7840,3,0,0,0,0,0,0,3
7844,0,0,1,0,0,0,0,1
7846,1,0,0,0,0,0,0,1
7852,1,0,0,0,0,0,0,1
7853,1,0,0,0,0,0,0,1
7859,1,0,0,0,0,0,0,1
7862,1,0,0,0,0,0,1,2
7863,2,0,0,0,0,0,0,2
7868,1,0,0,0,0,0,0,1
7869,0,0,0,1,0,0,0,1
7875,0,0,1,0,0,0,0,1
7877,0,1,0,0,0,0,0,1
7878,1,0,0,0,0,0,0,1
7880,1,0,0,0,0,0,0,1
7886,1,0,0,0,0,0,0,1
7887,1,0,0,0,0,0,0,1
7889,1,0,0,0,0,0,0,1
7894,1,0,0,0,0,0,0,1
7911,1,0,0,0,0,0,0,1
7917,1,0,0,0,0,0,0,1
7918,0,0,1,0,0,0,0,1
7920,3,0,0,0,0,0,0,3
7929,1,0,0,0,0,0,0,1
7938,1,0,0,0,0,0,0,1
7940,1,0,0,0,0,0,0,1
7950,2,0,0,0,0,0,0,2
7951,1,0,0,0,0,0,0,1
7960,5,0,0,0,0,0,0,5
7973,1,0,0,0,0,0,0,1
7978,1,0,0,0,0,0,0,1
7980,2,0,0,0,0,0,0,2
7984,1,0,0,0,0,0,0,1
7990,1,0,0,0,0,0,0,1
7993,1,0,0,0,0,0,0,1
7996,2,0,0,0,0,0,0,2
8000,5,1,1,0,0,0,0,7
8011,1,0,0,0,0,0,0,1
8014,1,0,0,0,0,0,0,1
8016,1,0,0,0,0,0,0,1
8028,1,0,0,0,0,0,0,1
8035,1,0,0,0,0,0,0,1
8040,6,0,0,0,0,0,0,6
8042,0,0,0,1,0,0,0,1
8043,1,0,0,0,0,0,0,1
8045,1,0,0,0,0,0,0,1
8050,1,0,0,0,0,0,0,1
8054,1,0,0,0,0,0,0,1
8058,1,0,0,0,0,0,0,1
8064,1,0,0,0,0,0,0,1
8066,1,0,0,0,0,0,0,1
8067,1,0,0,0,0,0,0,1
8078,1,0,0,0,0,0,0,1
8079,0,0,1,0,0,0,0,1
8080,4,1,2,0,0,0,0,7
8091,2,0,0,0,0,0,0,2
8105,1,0,0,0,0,0,0,1
8120,2,0,0,0,0,0,0,2
8144,2,0,0,0,0,0,0,2
8153,0,1,0,0,0,0,0,1
8155,0,0,1,0,0,0,0,1
8158,1,0,0,0,0,0,0,1
8160,3,1,0,0,0,0,0,4
8161,1,0,0,0,0,0,0,1
8163,1,0,0,0,0,1,0,2
8166,1,0,0,0,0,0,0,1
8168,1,0,0,0,0,0,0,1
8196,1,0,0,0,0,0,0,1
8200,1,0,0,0,0,0,0,1
8210,1,0,0,0,0,0,0,1
8220,1,0,0,0,1,0,0,2
8240,8,0,1,0,0,0,0,9
8256,1,0,0,0,0,0,0,1
8258,1,0,0,0,0,0,0,1
8261,1,0,0,0,0,0,0,1
8266,1,0,0,0,0,0,0,1
8279,0,0,0,0,1,0,0,1
8280,2,0,1,0,0,0,0,3
8296,1,0,0,0,0,0,0,1
8297,1,0,0,0,0,0,0,1
8301,0,0,0,0,0,1,0,1
8306,1,0,0,0,0,0,0,1
8319,2,0,0,0,0,0,0,2
8320,4,0,1,0,0,0,0,5
8322,1,0,0,0,0,0,0,1
8325,1,0,0,0,0,0,0,1
8326,1,0,0,0,0,0,0,1
8329,1,0,0,0,0,0,0,1
8348,1,0,0,0,0,0,0,1
8360,4,0,0,0,0,0,0,4
8371,1,0,0,0,0,0,0,1
8372,0,1,0,0,0,0,0,1
8378,0,0,1,0,0,0,0,1
8384,1,0,0,0,0,0,0,1
8392,1,0,0,0,0,0,0,1
8400,6,0,1,0,0,0,0,7
8402,1,0,0,0,0,0,0,1
8413,0,0,1,0,0,0,0,1
8416,1,0,0,0,0,0,0,1
8417,1,0,0,0,0,0,0,1
8425,1,0,0,0,0,0,0,1
8440,3,0,0,0,0,1,0,4
8442,1,0,0,0,0,0,0,1
8444,1,0,0,0,0,0,0,1
8450,1,0,0,0,0,0,0,1
8453,0,0,1,0,0,0,0,1
8469,1,0,0,0,0,0,0,1
8471,1,0,0,0,0,0,0,1
8479,1,0,0,0,0,0,0,1
8480,10,1,2,0,0,0,0,13
8489,1,0,0,0,0,0,0,1
8491,1,0,0,0,0,0,0,1
8500,1,0,0,0,0,0,0,1
8513,1,0,0,0,0,0,0,1
8514,1,0,0,0,0,0,0,1
8520,4,0,0,0,0,0,0,4
8522,1,0,0,0,0,0,0,1
8533,1,0,0,0,0,0,0,1
8541,1,0,0,0,0,0,0,1
8550,1,0,0,0,0,0,0,1
8554,1,0,0,0,0,0,0,1
8557,1,0,0,0,0,0,0,1
8560,6,0,0,0,0,0,0,6
8573,1,0,0,0,0,0,0,1
8579,1,0,0,0,0,0,0,1
8581,1,0,0,0,0,0,0,1
8584,1,0,0,0,0,0,0,1
8593,1,0,0,0,0,0,0,1
8600,1,0,0,0,0,0,0,1
8604,1,0,0,0,0,0,0,1
8610,2,0,0,0,0,0,0,2
8612,1,0,0,0,0,0,0,1
8614,1,0,0,0,0,0,0,1
8621,1,0,0,0,0,0,0,1
8625,0,0,1,0,0,0,0,1
8627,1,0,0,0,0,0,0,1
8635,1,0,0,0,0,0,0,1
8640,5,0,0,0,0,0,0,5
8645,1,0,0,0,0,0,0,1
8649,0,0,1,0,0,0,0,1
8664,1,0,0,0,0,0,0,1
8670,1,0,0,0,0,0,0,1
8674,1,0,0,0,0,0,0,1
8677,1,0,0,0,0,0,0,1
8680,3,0,0,0,0,0,0,3
8689,1,0,0,0,0,0,0,1
8692,1,0,0,0,0,0,0,1
8695,1,0,0,0,0,0,0,1
8700,1,0,0,0,0,0,0,1
8704,0,0,1,0,0,0,0,1
8711,1,0,0,0,0,0,0,1
8720,4,1,1,0,0,0,0,6
8722,1,0,0,0,0,0,0,1
8726,0,0,0,0,0,1,0,1
8730,1,0,0,0,0,0,0,1
8751,1,0,0,0,0,0,0,1
8755,1,0,0,0,0,0,0,1
8757,1,0,0,0,0,0,0,1
8758,1,0,0,0,0,0,0,1
8760,4,0,1,0,0,0,0,5
8767,1,0,0,0,0,0,0,1
8770,1,0,0,0,0,0,0,1
8774,1,0,0,0,0,0,0,1
8777,1,0,0,0,0,0,0,1
8789,1,0,0,0,0,0,0,1
8790,1,0,0,0,0,0,0,1
8795,1,0,0,0,0,0,0,1
8797,1,0,0,0,0,0,0,1
8800,9,1,0,0,0,0,0,10
8808,1,0,0,0,0,0,0,1
8813,1,0,0,0,0,0,0,1
8820,2,0,0,0,0,0,0,2
8822,1,0,0,0,0,0,0,1
8831,1,0,0,0,0,0,0,1
8840,2,0,0,0,0,0,0,2
8843,1,0,0,0,0,0,0,1
8864,1,0,0,0,0,0,0,1
8866,1,0,0,0,0,0,0,1
8874,1,0,0,0,0,0,0,1
8880,10,0,0,0,0,0,0,10
8882,1,0,0,0,0,0,0,1
8886,1,0,0,0,0,0,0,1
8887,1,0,0,0,0,0,0,1
8891,0,0,0,0,1,0,0,1
8899,0,0,0,1,0,0,0,1
8903,1,0,0,0,0,0,0,1
8904,1,0,0,0,0,0,0,1
8907,1,0,0,0,0,0,0,1
8911,1,0,0,0,0,0,0,1
8912,1,0,0,0,0,0,0,1
8917,1,0,0,0,0,0,0,1
8920,1,0,0,0,0,0,0,1
8926,1,0,0,0,0,0,0,1
8928,0,0,0,0,0,1,0,1
8929,1,0,0,0,0,0,0,1
8931,1,0,0,0,0,0,0,1
8933,1,0,0,0,0,0,0,1
8935,2,0,0,0,0,0,0,2
8938,1,0,0,0,0,0,0,1
8960,6,0,0,0,0,0,0,6
8961,1,0,0,0,0,0,0,1
8967,1,0,0,0,0,0,0,1
9000,2,1,0,0,0,0,0,3
9014,1,0,0,0,0,0,0,1
9023,0,0,1,0,0,0,0,1
9025,0,0,0,0,1,0,0,1
9037,1,0,0,0,0,0,0,1
9039,1,0,0,0,0,0,0,1
9040,7,0,0,0,0,0,0,7
9046,1,0,0,0,0,0,0,1
9049,1,0,0,0,0,0,0,1
9056,1,0,0,0,0,0,0,1
9061,1,0,0,0,0,0,0,1
9069,1,0,0,0,0,0,0,1
9073,1,0,0,0,0,0,0,1
9076,1,0,0,0,0,0,0,1
9078,1,0,0,0,0,0,0,1
9080,1,0,1,0,0,0,0,2
9084,0,0,1,0,0,0,0,1
9085,1,0,0,0,0,0,0,1
9090,1,0,0,0,0,0,0,1
9092,1,0,0,0,0,0,0,1
9098,1,0,0,0,0,0,0,1
9107,1,0,0,0,0,0,0,1
9110,1,0,0,0,0,0,0,1
9111,1,0,0,0,0,0,0,1
9114,1,0,0,0,0,0,0,1
9119,2,0,0,0,0,0,0,2
9120,7,0,1,0,0,0,0,8
9126,2,0,0,0,0,0,0,2
9127,1,0,0,0,0,0,0,1
9139,1,0,0,0,0,0,0,1
9155,1,0,0,0,0,0,0,1
9160,3,1,0,0,0,0,0,4
9165,1,0,0,0,0,0,0,1
9168,0,1,0,0,0,0,0,1
9198,2,0,0,0,0,0,0,2
9200,3,0,0,0,0,0,0,3
9206,1,0,0,0,0,0,0,1
9212,1,0,0,0,0,0,0,1
9216,1,0,0,0,0,0,0,1
9217,1,0,0,0,0,0,0,1
9227,1,0,0,0,0,0,0,1
9229,1,0,0,0,0,0,0,1
9240,1,0,0,0,0,0,0,1
9243,1,0,0,0,0,0,0,1
9246,1,0,0,0,0,0,0,1
9271,1,0,0,0,0,0,0,1
9279,1,0,0,0,0,0,0,1
9280,5,0,1,0,0,0,0,6
9295,2,0,0,0,0,0,0,2
9300,1,0,0,0,0,0,0,1
9320,3,0,0,0,0,0,0,3
9322,1,0,0,0,0,0,0,1
9323,0,0,0,0,1,0,0,1
9332,1,0,0,0,0,0,0,1
9333,1,0,0,0,0,0,0,1
9336,2,0,0,0,0,0,0,2
9357,1,0,0,0,0,0,0,1
9360,6,0,1,0,0,0,0,7
9365,1,0,0,0,0,0,0,1
9378,1,0,0,0,0,0,0,1
9382,1,0,0,0,0,0,0,1
9385,1,0,0,0,0,0,0,1
9393,1,0,0,0,0,0,0,1
9396,0,1,0,0,0,0,0,1
9400,1,0,0,0,0,0,0,1
9414,1,0,0,0,0,0,0,1
9421,1,0,0,0,0,0,0,1
9440,1,0,0,0,0,0,0,1
9443,1,0,0,0,0,0,0,1
9448,1,0,0,0,0,0,0,1
9450,1,0,0,0,0,0,0,1
9457,0,0,1,0,0,0,0,1
9459,1,0,0,0,0,0,0,1
9473,1,0,0,0,0,0,0,1
9481,0,1,0,0,0,0,0,1
9494,1,0,0,0,0,0,0,1
9507,1,0,0,0,0,0,0,1
9508,1,0,0,0,0,0,0,1
9520,6,0,0,0,0,0,0,6
9529,1,0,0,0,0,0,0,1
9532,1,0,0,0,0,0,0,1
9546,0,1,0,0,0,0,0,1
9560,2,0,0,0,0,0,0,2
9589,1,0,0,0,0,0,0,1
9600,6,0,0,0,0,0,0,6
9601,1,0,0,0,0,0,0,1
9602,1,0,0,0,0,0,0,1
9613,1,0,0,0,0,0,0,1
9621,1,0,0,0,0,0,0,1
9634,1,0,0,0,0,0,0,1
9635,1,0,0,0,0,0,0,1
9638,1,0,0,0,0,0,0,1
9640,2,0,0,0,0,0,0,2
9659,1,0,0,0,0,0,0,1
9668,1,0,0,0,0,0,0,1
9671,1,0,0,0,0,0,0,1
9676,1,0,0,0,0,0,0,1
9680,3,0,0,0,0,0,0,3
9695,0,1,0,0,0,0,0,1
9717,1,0,0,0,0,0,0,1
9720,5,1,0,0,0,0,0,6
9731,1,0,0,0,0,0,0,1
9736,1,0,0,0,0,0,0,1
9742,1,0,0,0,0,0,0,1
9744,1,0,0,0,0,0,0,1
9745,0,0,0,0,0,0,1,1
9760,4,0,1,0,0,0,0,5
9775,1,0,0,0,0,0,0,1
9784,1,0,0,0,0,0,0,1
9792,1,0,0,0,0,0,0,1
9795,1,0,0,0,0,0,0,1
9800,2,0,0,0,0,0,0,2
9806,1,0,0,0,0,0,0,1
9833,0,0,0,0,0,1,0,1
9835,0,1,0,0,0,0,0,1
9840,2,0,0,0,0,0,0,2
9850,1,0,0,0,0,0,0,1
9852,1,0,0,0,0,0,0,1
9855,1,0,0,0,0,0,0,1
9859,1,0,0,0,0,0,0,1
9864,1,0,0,0,0,0,0,1
9876,1,0,0,0,0,0,0,1
9900,1,1,0,0,0,0,0,2
9901,2,0,0,0,0,0,0,2
9920,6,0,0,0,0,0,0,6
9925,1,0,0,0,0,0,0,1
9939,1,0,0,0,0,0,0,1
9956,1,0,0,0,0,0,0,1
9960,2,0,1,0,0,0,0,3
9964,1,0,0,0,0,0,0,1
9984,1,0,0,0,0,0,0,1
9985,1,0,0,0,0,0,0,1
10000,3,1,1,0,0,0,0,5
10009,0,0,1,0,0,0,0,1
10010,0,0,0,0,0,1,0,1
10021,0,0,1,0,0,0,0,1
10031,1,0,0,0,0,0,0,1
10040,3,0,0,0,0,0,0,3
10044,1,0,0,0,0,0,0,1
10049,1,0,0,0,0,0,0,1
10057,1,0,0,0,0,0,0,1
10077,1,0,0,0,0,0,0,1
10080,7,0,0,0,0,0,0,7
10101,0,0,0,1,0,0,0,1
10116,1,0,0,0,0,0,0,1
10120,1,0,1,0,0,0,0,2
10128,1,0,0,0,0,0,0,1
10131,1,0,0,0,0,0,0,1
10133,1,0,0,0,0,0,0,1
10140,1,0,0,0,0,0,0,1
10157,1,0,0,0,0,0,0,1
10159,1,0,0,0,0,0,0,1
10160,4,0,1,0,0,0,0,5
10162,1,0,0,0,0,0,0,1
10170,1,0,0,0,0,0,0,1
10171,1,0,0,0,0,0,0,1
10199,1,0,0,0,0,0,0,1
10200,2,0,0,0,0,0,0,2
10201,0,0,0,0,0,1,0,1
10206,1,0,0,0,0,0,0,1
10207,1,0,0,0,0,0,0,1
10213,1,0,0,0,0,0,0,1
10237,1,0,0,0,0,0,0,1
10239,1,0,0,0,0,0,0,1
10240,5,0,0,0,0,0,0,5
10252,2,0,0,0,0,0,0,2
10280,3,0,0,0,0,0,0,3
10281,1,0,0,0,0,0,0,1
10291,1,0,0,0,0,0,0,1
10292,1,0,0,0,0,0,0,1
10306,0,0,2,0,0,0,0,2
10319,1,0,0,0,0,0,0,1
10320,7,0,1,0,0,0,0,8
10338,1,0,0,0,0,0,0,1
10360,2,0,0,0,0,0,0,2
10369,1,0,0,0,0,0,0,1
10371,1,0,0,0,0,0,0,1
10376,1,0,0,0,0,0,0,1
10386,1,0,0,0,0,0,0,1
10394,0,0,1,0,0,0,0,1
10400,4,0,0,0,0,0,0,4
10417,1,0,0,0,0,0,0,1
10420,1,0,0,0,0,0,0,1
10427,1,0,1,0,0,0,0,2
10440,6,1,0,0,0,0,0,7
10450,1,0,0,0,0,0,0,1
10455,1,0,0,0,0,0,0,1
10456,1,0,0,0,0,0,0,1
10458,1,0,0,0,0,0,0,1
10476,1,0,0,0,0,0,0,1
10479,1,0,0,0,0,0,0,1
10480,4,0,0,0,0,0,0,4
10489,1,0,0,0,0,0,0,1
10494,1,0,0,0,0,0,0,1
10500,1,0,0,0,0,0,0,1
10507,1,0,0,0,0,0,0,1
10517,1,0,0,0,0,0,0,1
10520,1,0,0,0,0,0,0,1
10521,1,0,0,0,0,0,0,1
10527,1,0,0,0,0,0,0,1
10533,0,0,0,0,1,0,0,1
10535,1,0,0,0,0,0,0,1
10560,7,0,0,0,0,0,0,7
10590,1,0,0,0,0,0,0,1
10592,1,0,0,0,0,0,0,1
10596,1,0,0,0,0,0,0,1
10600,1,0,0,0,0,0,0,1
10606,1,0,0,0,0,0,0,1
10619,1,0,0,0,0,0,0,1
10637,1,0,0,0,0,0,0,1
10640,8,0,0,0,0,1,0,9
10663,1,0,0,0,0,0,0,1
10671,1,0,0,0,0,0,0,1
10680,1,0,0,0,0,0,0,1
10695,0,0,0,0,0,1,0,1
10697,1,0,0,0,0,0,0,1
10700,1,0,0,0,0,0,0,1
10704,1,0,0,0,0,0,0,1
10718,1,0,0,0,0,0,0,1
10720,3,0,0,0,0,0,0,3
10758,2,0,0,0,0,0,0,2
10760,1,0,2,1,0,0,0,4
10773,1,0,0,0,0,0,0,1
10774,1,0,0,0,0,0,0,1
10798,1,0,0,0,0,0,0,1
10800,7,0,0,0,0,0,0,7
10805,1,0,0,0,0,0,0,1
10815,1,0,0,0,0,0,0,1
10821,1,0,0,0,0,0,0,1
10824,0,1,0,0,0,0,0,1
10840,2,0,0,0,0,0,0,2
10850,1,0,0,0,0,0,0,1
10853,1,0,0,0,0,0,0,1
10860,1,0,0,0,0,0,0,1
10880,5,0,0,0,0,0,0,5
10896,1,0,0,0,0,0,0,1
10897,1,0,0,0,0,0,0,1
10900,0,0,0,0,0,1,0,1
10901,1,0,0,0,0,0,0,1
10908,1,0,0,0,0,0,0,1
10919,1,0,0,0,0,0,0,1
10920,2,0,0,0,0,0,0,2
10931,2,0,0,0,0,0,0,2
10940,1,0,0,0,0,0,0,1
10960,1,0,0,0,0,0,0,1
10976,1,0,0,0,0,0,0,1
11000,2,0,0,0,0,0,0,2
11002,0,1,0,0,0,0,0,1
11021,1,0,0,0,0,0,0,1
11038,1,0,0,0,0,0,0,1
11040,7,1,1,0,0,0,0,9
11045,1,0,0,0,0,0,0,1
11074,1,0,0,0,0,0,0,1
11076,2,0,0,0,0,0,0,2
11077,1,0,0,0,0,0,0,1
11080,5,0,0,0,0,0,0,5
11092,1,0,0,0,0,0,0,1
11094,1,0,0,0,0,0,0,1
11103,1,0,0,0,0,0,0,1
11115,1,0,0,0,0,0,0,1
11120,3,0,0,0,0,0,0,3
11122,1,0,0,0,0,0,0,1
11134,1,0,0,0,0,0,0,1
11142,1,0,0,0,0,0,0,1
11160,7,0,0,0,0,1,0,8
11170,1,0,0,0,0,0,0,1
11194,1,0,0,0,0,0,0,1
11200,1,0,0,0,0,1,0,2
11219,0,0,1,0,0,0,0,1
11254,0,1,0,0,0,0,0,1
11269,0,0,1,0,0,0,0,1
11280,6,0,2,0,0,0,0,8
11301,1,0,0,0,0,0,0,1
11317,1,0,0,0,0,0,0,1
11324,1,0,0,0,0,0,0,1
11330,1,0,0,0,0,0,0,1
11332,0,0,0,0,0,1,0,1
11340,0,0,1,0,0,0,0,1
11342,1,0,0,0,0,0,0,1
11343,2,0,0,0,0,0,0,2
11359,1,0,0,0,0,0,0,1
11360,2,0,1,0,0,0,0,3
11370,0,0,0,0,1,0,0,1
11389,2,0,0,0,0,0,0,2
11397,1,0,0,0,0,0,0,1
11400,4,0,1,0,0,1,0,6
11403,1,0,0,0,0,0,0,1
11405,2,0,0,0,0,0,0,2
11409,0,0,1,0,0,0,0,1
11433,1,0,0,0,0,0,0,1
11440,4,0,0,0,0,0,0,4
11460,1,0,0,0,0,0,0,1
11480,1,0,1,0,0,0,0,2
11505,1,0,0,0,0,0,0,1
11508,2,0,0,0,0,0,0,2
11514,0,1,0,0,0,0,0,1
11520,6,0,0,0,0,0,0,6
11529,1,0,0,0,0,0,0,1
11532,1,0,0,0,0,0,0,1
11538,1,0,0,0,0,0,0,1
11556,1,0,0,0,0,0,0,1
11559,0,0,1,0,0,0,0,1
11560,1,0,0,0,0,0,0,1
11586,1,0,0,0,0,0,0,1
11600,2,0,0,0,0,0,0,2
11612,1,0,0,0,0,0,0,1
11614,1,0,0,0,0,0,0,1
11628,1,0,0,0,0,0,0,1
11630,1,0,0,0,0,0,0,1
11637,1,0,0,0,0,0,0,1
11640,4,0,0,0,0,0,0,4
11658,1,0,0,0,0,0,0,1
11665,0,1,0,0,0,0,0,1
11680,5,0,1,0,0,0,0,6
11685,1,0,0,0,0,0,0,1
11689,1,0,0,0,0,0,0,1
11701,1,0,0,0,0,0,0,1
11716,1,0,0,0,0,0,0,1
11720,1,0,0,0,0,0,0,1
11737,1,0,0,0,0,0,0,1
11760,3,1,0,0,0,0,0,4
11780,1,0,0,0,0,0,0,1
11804,1,0,0,0,0,0,0,1
11840,2,0,0,0,0,0,0,2
11849,0,0,0,0,1,0,0,1
11857,1,0,0,0,0,0,0,1
11880,2,0,0,0,0,0,0,2
11888,1,0,0,0,0,0,0,1
11895,1,0,0,0,0,0,0,1
11907,1,0,0,0,0,0,0,1
11912,1,0,0,0,0,0,0,1
11920,6,0,0,0,0,0,0,6
11921,1,0,0,0,0,0,0,1
11932,1,0,0,0,0,0,0,1
11960,1,0,0,0,0,0,0,1
11964,1,0,0,0,0,0,0,1
12000,6,0,3,0,0,0,0,9
12008,1,0,0,0,0,0,0,1
12028,1,0,0,0,0,0,0,1
12040,0,0,1,0,0,0,0,1
12060,0,0,1,0,0,0,0,1
12080,5,0,0,0,0,1,0,6
12111,1,0,0,0,0,0,0,1
12117,1,0,0,0,0,0,0,1
12120,1,0,0,0,0,0,0,1
12126,1,0,0,0,0,0,0,1
12137,1,0,0,0,0,0,0,1
12160,9,0,0,0,0,0,0,9
12175,1,0,0,0,0,0,0,1
12176,1,0,0,0,0,0,0,1
12187,1,0,0,0,0,0,0,1
12200,1,0,0,0,0,0,0,1
12202,0,0,0,0,0,1,0,1
12205,1,0,0,0,0,0,0,1
12206,1,0,0,0,0,0,0,1
12213,1,0,0,0,0,0,0,1
12226,1,0,0,0,0,0,0,1
12240,1,0,2,0,0,0,0,3
12248,1,0,0,0,0,0,0,1
12274,1,0,0,0,0,0,0,1
12280,1,0,0,0,0,0,0,1
12287,1,0,0,0,0,0,0,1
12306,1,0,0,0,0,0,0,1
12320,4,0,0,0,0,0,0,4
12357,1,0,0,0,0,0,0,1
12359,1,0,0,0,0,0,0,1
12360,1,1,0,0,0,0,0,2
12390,0,0,0,1,0,0,0,1
12395,1,0,0,0,0,0,0,1
12397,1,0,0,0,0,0,0,1
12400,1,0,0,0,0,0,0,1
12418,1,0,0,0,0,0,0,1
12429,1,0,0,0,0,0,0,1
12440,3,0,0,0,0,0,0,3
12453,1,0,0,0,0,0,0,1
12468,1,0,0,0,0,0,0,1
12480,4,0,0,0,0,0,0,4
12484,1,0,0,0,0,0,0,1
12491,1,0,0,0,0,0,0,1
12508,1,0,0,0,0,0,0,1
12529,1,0,0,0,0,0,0,1
12560,1,0,0,0,0,0,0,1
12584,1,0,0,0,0,0,0,1
12588,0,0,0,1,0,0,0,1
12600,2,1,0,0,0,0,0,3
12629,0,1,0,0,0,0,0,1
12631,0,0,0,1,0,0,0,1
12638,1,0,0,0,0,0,0,1
12640,3,0,1,0,0,0,0,4
12650,1,0,0,0,0,0,0,1
12680,1,0,0,0,0,0,0,1
12691,1,0,0,0,0,0,0,1
12719,1,0,0,0,0,0,0,1
12720,4,0,1,0,0,0,0,5
12724,1,0,0,0,0,0,0,1
12741,1,0,0,0,0,0,0,1
12758,1,0,0,0,0,0,0,1
12798,2,0,0,0,0,0,0,2
12834,0,0,0,0,0,1,0,1
12840,2,0,0,0,0,0,0,2
12848,1,0,0,0,0,0,0,1
12874,1,0,0,0,0,0,0,1
12880,3,0,0,0,0,0,0,3
12895,1,0,0,0,0,0,0,1
12916,0,0,1,0,0,0,0,1
12920,2,0,0,0,0,0,0,2
12932,0,1,0,0,0,0,0,1
12951,1,0,0,0,0,0,0,1
12960,4,0,0,0,0,0,0,4
12963,1,0,0,0,0,0,0,1
13000,2,0,0,0,0,0,0,2
13011,1,0,0,0,0,0,0,1
13022,1,0,0,0,0,0,0,1
13038,1,0,0,0,0,0,0,1
13040,1,0,0,0,0,0,0,1
13047,1,0,0,0,0,0,0,1
13048,1,0,0,0,0,0,0,1
13049,1,0,0,0,0,0,0,1
13053,1,0,0,0,0,0,0,1
13083,0,0,0,1,0,0,0,1
13089,1,0,0,0,0,0,0,1
13115,1,0,0,0,0,0,0,1
13120,5,1,2,0,0,0,0,8
13160,1,0,0,0,1,0,0,2
13187,1,0,0,0,0,0,0,1
13192,1,0,0,0,0,0,0,1
13200,2,0,1,0,0,0,0,3
13211,1,0,0,0,0,0,0,1
13224,1,0,0,0,0,0,0,1
13240,1,0,0,0,0,0,0,1
13242,1,0,0,0,0,0,0,1
13265,1,0,0,0,0,0,0,1
13280,2,0,0,0,0,0,0,2
13294,1,0,0,0,0,0,0,1
13320,1,0,0,0,0,0,0,1
13333,1,0,0,0,0,0,0,1
13343,1,0,0,0,0,0,0,1
13360,1,0,1,0,0,0,0,2
13370,0,0,0,0,1,0,0,1
13425,1,0,0,0,0,0,0,1
13440,6,1,0,0,0,0,0,7
13443,0,1,0,0,0,0,0,1
13480,1,0,0,0,0,0,0,1
13500,1,0,0,0,0,0,0,1
13520,1,0,0,0,0,0,0,1
13522,1,0,0,0,0,0,0,1
13531,1,0,0,0,0,0,0,1
13532,1,0,0,0,0,0,0,1
13552,1,0,0,0,0,0,0,1
13556,1,0,0,0,0,0,0,1
13560,3,0,1,0,0,0,0,4
13596,0,1,0,0,0,0,0,1
13600,3,0,0,0,0,0,0,3
13637,1,0,0,0,0,0,0,1
13638,0,0,0,1,0,0,0,1
13640,4,0,0,0,0,0,0,4
13680,1,0,0,0,0,0,0,1
13681,1,0,0,0,0,0,0,1
13698,1,0,0,0,0,0,0,1
13709,1,0,0,0,0,0,0,1
13720,1,0,0,0,0,0,0,1
13746,1,0,0,0,0,0,0,1
13760,3,1,0,0,0,0,0,4
13762,1,0,0,0,0,0,0,1
13792,1,0,0,0,0,0,0,1
13800,2,0,0,0,0,0,0,2
13840,4,0,0,0,0,0,0,4
13856,1,0,0,0,0,0,0,1
13874,1,0,0,0,0,0,0,1
13892,0,0,0,0,0,1,0,1
13913,1,0,0,0,0,0,0,1
13920,5,0,0,0,0,0,0,5
13926,1,0,0,0,0,0,0,1
13963,1,0,0,0,0,0,0,1
13969,1,0,0,0,0,0,0,1
14000,1,0,1,0,0,0,0,2
14040,3,0,1,0,0,0,0,4
14053,1,0,0,0,0,0,0,1
14076,1,0,0,0,0,0,0,1
14080,3,0,0,0,0,0,0,3
14099,1,0,0,0,0,0,0,1
14100,1,0,0,0,0,0,0,1
14118,1,0,0,0,0,0,0,1
14137,0,0,0,0,0,1,0,1
14140,1,0,0,0,0,0,0,1
14160,2,0,0,0,0,0,0,2
14200,1,0,0,0,0,0,0,1
14240,4,1,1,0,0,0,0,6
14280,2,0,1,0,0,0,0,3
14320,3,0,0,0,0,0,0,3
14350,1,0,0,0,0,0,0,1
14356,1,0,0,0,0,0,0,1
